TxHash: 0x838dea170116c7cc3026bf18dfc8ed054392b1885fdb9c28670614aeb07682b4 | CID: QmRwJdFNRuTmAXDHdzscdKB4PW8YhSmQcWNFL3JsPiJ3Va
TxHash: 0x2c5dfaa48f8e57e65a217a9fa58ed953dbcc9bb104f8a3597d6ac84185d17f70 | CID: QmWK5UnBnpRNhyCEn8wzKnZeN5wkmCxwQWhuGGU7jpHc33
TxHash: 0x6f55bcad5311884a69149eaf619197ad5b5fdec1662929ea3920e953dfe48d87 | CID: QmceJsrR4MDRJdTgiLvqSPqSEMK9JjrkbKX8H9JT7s3RbZ
TxHash: 0x980300ab52c4aa6f8feada145fd438c351b862ad34d8f0d2ab21b54efee588ac | CID: QmW5rot3G4XxrYaqCjGaA79nmMk2ta8gSh2vqnQ1Hr9L2a
TxHash: 0x55fee0fbaf1fbdde723d45206f5b08a4b5c60f80d10fa5c0fba321bd37fa9d73 | CID: QmdPJHoFTzUXuenkwiZvXAzBdrdhg9Qn6zyXEEgMWF5kHX
TxHash: 0x91834deffdc995ce6bf7e1bbf4c958cff9251f90cb272b3e672d425e9a29a284 | CID: QmdjX718SjFHWbrhHbETVATcEGeiaFEucXbNPxcznVJxe8
TxHash: 0x8e07f7c7de0f49a9c4f615d3bc52f520d4803ee7b470126995e335e6c4bd6057 | CID: QmbaC3b22zxvbL4w87U7BG8ds4nZHRkwvLGdnK1iqipPAz
TxHash: 0xaa307ab20c3e824cb9645062d7e9e53e1edd7649aa36b9a4143c76ffff8384ce | CID: QmPZFvHY9Q3TT5fcz71feCB3aZgKnpg9rkxGykEqW3cZ9i
TxHash: 0x45789cf84cfd0e237ef3f43e9391b7ca0cdfff4365243dfad1b51674f9563178 | CID: QmcCYw3KNoyzxuv1CLjsGD3nmW4YGkQesQzbwvX3RtEsPU
TxHash: 0x513d1b1009d4a39287c950e5e8ea456325a3d697ddbca9870d7cb580a8dd208f | CID: Qmf8uxM131P6TdLNcmosmZeQZkBuaTEAAqkv7yBt14k8ve
TxHash: 0x5aab5bff41ecb49d680fda9cf96cacecb7e41cbbae95f7ef214fa531ec700a1e | CID: QmRFXNAPTCSaXVpVdC15PuSpV2LWP3dKnGm5w5fVc1qCso
TxHash: 0xdf2d32e6d76d9c9a552dd8e67b877f1edcb7ffc123541b09a40e7ec49138ade9 | CID: QmPoEwCuZ8XSU2KhsYu8AouWyMvrxDwEsBY2F1vWx5KJ7W
TxHash: 0xd9bcd06908b4e49b3b352a640ab2e4b76ae7a67fd93e11b5997da50fa771fa47 | CID: QmdscpQp8DktbH2fL7ajkndN6QF3LQbkoEAEmhDhodoozv
TxHash: 0x7894716f72c6af3a8674b74dc44a474a36c15a091b2c54fe3ec9a54450e65bbd | CID: QmT42j6XdjktgnebREeKQMuFBVjDENGBiUc8Y7Bj579zKq
TxHash: 0xb6aa903cd8eeb066bccdeeb1a8d830f1e108d43785a075f7901f6df53c7a4a6f | CID: QmZ2ZsnmSeDQdL7ttjc4juptej5UhSfVfiUFDpPLadCBBw
TxHash: 0xa6aec542338e5f16efd3314079cb76767343102110910d380deeb87de0539274 | CID: QmXSbCcLbDxZXfvif1WBiNF4GBG1EcjpNNRWipU9qDuonb
TxHash: 0x5d9b41d27d069382d7030fc01852c0c9cb2a5aea9816409708905cb401cd5c5b | CID: QmYn3gMCQ9gFC3KpSkwUjgXvfJrAi7WDzErMox5bqhKswN
Timestamp: 2026-09-17T07:14:44.866Z | TxHash: 0x639a3755b0db54e8a6eaac172030648995838c7f108a4452a9acb51faba916a1 | CID: QmXqz1oJyj8wLEuuEXWJGMpvR1yfBAGdBhBGvpBShxSNbq | Latency: 110.032 ms | IPFS Storage Time: 106.383 ms | Fog Processing Time: 107.504 ms | Throughput: 0.0172 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:22:34.646Z | TxHash: 0x6b7886bc09788dea7797e23c519e45914908e746e772bdb641d709b0ecb46adb | CID: QmYVFq5AndGWh3pKuNgMEywgtg3ZBWxH2x6M7xKVR7VkSz | Latency: 20.851 ms | IPFS Storage Time: 19.168 ms | Fog Processing Time: 19.843 ms | Throughput: 0.0048 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:22:51.238Z | TxHash: 0xb296d76215f6924094afa1476708d0d58ae6f0364f69fb554d3ffdc9570c8e08 | CID: QmQUQSgq5zfA8EH3X3HnvnUQxXrGZqiwExUGKWnoBAN4KZ | Latency: 51.23 ms | IPFS Storage Time: 48.786 ms | Fog Processing Time: 50.112 ms | Throughput: 0.0048 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:24:25.641Z | TxHash: 0x2d5e7f9d633c8d014ece59e72840a19fb6cae6fb072f805b49fc7cc77a1ef1bb | CID: QmP8aemzaxz8H8Gy1zEGrtfZUPXVA4qU8bpoNNex4Ybbtd | Latency: 61.313 ms | IPFS Storage Time: 58.704 ms | Fog Processing Time: 59.32 ms | Throughput: 0.0049 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:25:34.054Z | TxHash: 0x5b05e4bb89d3f0741efa994961dd3fb916e717461307a216348ce6d4ec66079e | CID: QmZYTtTiPpgjQM17megTVpNqTRm2kkXnDCpohiuvsXG3vj | Latency: 35.95 ms | IPFS Storage Time: 25.557 ms | Fog Processing Time: 29.458 ms | Throughput: 0.005 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:26:11.146Z | TxHash: 0x176191c3dd68ebd7c126b6ab2974ce15e458a664c0d239a9a1991c37980b65ad | CID: Qmd2EnctqUBfnA1jr7CNtSugaFYiC7Ljdq4LVx4pp5cN27 | Latency: 70.452 ms | IPFS Storage Time: 68.518 ms | Fog Processing Time: 69.359 ms | Throughput: 0.005 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:26:33.013Z | TxHash: 0x06cfe1c8f0e8976cf5ef2315ccfb32aed0f517cddb0d825bc82fe817ce811b78 | CID: QmcLxPHjZMrJSR1mTY7BLpQhsPkxKn3QgigrBSHoMgK49k | Latency: 91.643 ms | IPFS Storage Time: 85.29 ms | Fog Processing Time: 86.006 ms | Throughput: 0.0051 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:27:06.242Z | TxHash: 0xb22247e9ec3b51778e0be6bf35d50406800d734a5cba684e0c3675413d9c5002 | CID: QmZLqGnufDgBHF5gjYb75PK5aGHUchzVJ4YeHXBbtR93wP | Latency: 20.049 ms | IPFS Storage Time: 18.173 ms | Fog Processing Time: 18.791 ms | Throughput: 0.0052 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:27:34.521Z | TxHash: 0x8797e36d6b7ad92ab9610233ec5183d42b362b0d078dd47cc32195d63964ea49 | CID: QmWJ2y62q8uUZfRX1DLGRLYWapY1PEWxsLUdv5cBFJAthw | Latency: 32.985 ms | IPFS Storage Time: 30.322 ms | Fog Processing Time: 30.972 ms | Throughput: 0.0052 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:27:53.878Z | TxHash: 0x8be8701efd0148c443e4e9fe10a481349aca7bab17503e3f9691037812bb1787 | CID: QmRvte4LjnXDxngtV24LGdTSJfnvBizXcdssiYGSd3hPLn | Latency: 23.698 ms | IPFS Storage Time: 21.851 ms | Fog Processing Time: 22.588 ms | Throughput: 0.0053 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:28:34.359Z | TxHash: 0xe9225f24e58554258d76868b1d83bc1939be999ad340e47d6f9f55ee5bada21f | CID: QmXJ4NWG2QdPCZjoiqKPqdPNuF7CjEyE9MZmJbbi6411zH | Latency: 47.976 ms | IPFS Storage Time: 40.605 ms | Fog Processing Time: 41.448 ms | Throughput: 0.0054 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:29:10.757Z | TxHash: 0x08e7c46f0c6b746d5e5cf5ba579cc8662654d392bf6ad8283cc88e52a3944f0d | CID: QmdW7Kq1exfHj2NoVvJ48goUcGU5n8ip1gDtuD6XtZN6h7 | Latency: 56.106 ms | IPFS Storage Time: 50.204 ms | Fog Processing Time: 50.807 ms | Throughput: 0.0055 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:30:23.635Z | TxHash: 0x733ce03dccafb4f603362784ef924ce9887f49d74d890ea6611c79c37a33de18 | CID: Qmf9FZ14SqyiVzAYukUi4vbZt9PLEoBKwu3XS3CRsm69ei | Latency: 132.031 ms | IPFS Storage Time: 127.941 ms | Fog Processing Time: 128.538 ms | Throughput: 0.0055 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:30:52.960Z | TxHash: 0x8981493eeb34f0d3b00a91d0444e0552aed5ee9a149c2e2c7d0b8f17a8ccfa05 | CID: QmRaUEJPYdVcaj5zNnFVpyzqCMJ9CDLYjvancbgvjR5GSS | Latency: 71.698 ms | IPFS Storage Time: 70.1 ms | Fog Processing Time: 70.654 ms | Throughput: 0.0056 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:31:19.075Z | TxHash: 0xbcfe1144c94824224f081dc36579d176482b7f47ac886e0150d41ec6ae343bc9 | CID: QmTqSUFwB7yP56J48QF9ngZEpHwMzsvsQ9aSRc9yexHnTq | Latency: 19.173 ms | IPFS Storage Time: 14.508 ms | Fog Processing Time: 17.358 ms | Throughput: 0.0057 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:31:49.775Z | TxHash: 0xb639964a2d05a27e88f0a08a8b4eec1ba231a82d8e51a58828c164e3356857d3 | CID: QmSigM36pdPq67D3MD1sDUtJFhJnaifwBJgRgaytNUUn87 | Latency: 29.133 ms | IPFS Storage Time: 26.669 ms | Fog Processing Time: 27.261 ms | Throughput: 0.0057 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:32:30.907Z | TxHash: 0xe47691fb30a22b041f88823491a29dfdeada6b42d4cedbb7f12e59c9e4b2fd17 | CID: QmUkH2DhZn75xDBL9tBYjuSVvGcxDagSPTDvkNkTzaVWqz | Latency: 32.563 ms | IPFS Storage Time: 28.732 ms | Fog Processing Time: 31.286 ms | Throughput: 0.0058 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:33:17.606Z | TxHash: 0x38a5eddd117d40fd5c9712653ba5d39512dd934e88955f4c1c1411b813188b54 | CID: QmQcjUqiRES5NKwmRuaJLCCpGPNvjHZH1V2BQPQ5MDxtJ7 | Latency: 19.752 ms | IPFS Storage Time: 17.395 ms | Fog Processing Time: 18.427 ms | Throughput: 0.0058 TPS | Status: SUCCESS
Timestamp: 2026-09-17T10:34:16.113Z | TxHash: 0x0fe572a14ca1f395996aa957ea305eec01f1e2145a08d7b199faa2dd88a38ac8 | CID: QmdUuT9sjFVuHaAqDcNhkLVxcwKr895W6gJx1AHka381JD | Latency: 39.077 ms | IPFS Storage Time: 37.256 ms | Fog Processing Time: 38.015 ms | Throughput: 0.0059 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:07:06.087Z | TxHash: 0xa5ab4c7c75bf0e0904d617d293b68807b2d478e546d893fc711145067529b016 | CID: QmVLoNDuUTpTH9QtLPkYaPX65kfEdJbYUe5X2yQEr1GzDN | Latency: 64.642 ms | IPFS Storage Time: 62.772 ms | Fog Processing Time: 63.295 ms | Throughput: 0.0051 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:07:34.433Z | TxHash: 0xb8a9fedabda727f11202e017cb1af739a7faaef403816af2bf9c75bc3797d6a6 | CID: QmSarZQnenFBmnA1wE956hzH7j3xYkhEJKwEFw7jMDqfKk | Latency: 32.579 ms | IPFS Storage Time: 31.516 ms | Fog Processing Time: 32.02 ms | Throughput: 0.0052 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:08:06.433Z | TxHash: 0xb1ff4e2559385638ea1daf07ea9d0f206bca216e009ef6b648f4f70c369b5433 | CID: QmRMWb4aH1Y9jY3XJzpdF13wYySzipqoBjvW4iWuHm7wfc | Latency: 41.638 ms | IPFS Storage Time: 39.977 ms | Fog Processing Time: 40.578 ms | Throughput: 0.0053 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:08:08.570Z | TxHash: 0xc641825dbf14b0b0ec94f23ae7e880a9866e9f483015eae34be01c3dbc97b54d | CID: QmRVA77BLneMEoZBtkWaMVdf3zqcXGzU2MWCPPUYBmhPd8 | Latency: 67.689 ms | IPFS Storage Time: 64.926 ms | Fog Processing Time: 65.534 ms | Throughput: 0.0053 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:10:47.166Z | TxHash: 0x9ff7b5277286d1dcb626272e3325147e0119084bdbfeec4faa70e2f314b6753c | CID: QmTaEDKBBCRYHHW9P5iBWCZoTyf9KSw7GoqJqgdQAz3FWQ | Latency: 58.834 ms | IPFS Storage Time: 56.237 ms | Fog Processing Time: 57.575 ms | Throughput: 0.0053 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:12:35.028Z | TxHash: 0xa803a80dc94bb1109b957a28330984d022a64e9bd632422167e40e8e36ab0a64 | CID: QmSYAse66NiBer5ttRbLMsmDUyZdXnALYZ6FtTAQ6smpAd | Latency: 32.847 ms | IPFS Storage Time: 30.731 ms | Fog Processing Time: 31.395 ms | Throughput: 0.0054 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:12:36.488Z | TxHash: 0xfccc45af39bcb6921289cb7777be0ab31e45814c43fc597ecd829bb2a029eb29 | CID: QmQgaGqbcCriQvsLDtzu4hTFswo59E5LKXNnreLBwAzpuS | Latency: 229.943 ms | IPFS Storage Time: 228.255 ms | Fog Processing Time: 228.904 ms | Throughput: 0.0054 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:12:39.917Z | TxHash: 0x7c9a24f6b3db29288710519d7a7e3e6c69ee22d05aeb9f6a0041e678d1e1d7a0 | CID: QmPGWQM4jqk26kPHMwU4DDMMBdpk5cj3akLUCoXE7Wgu5A | Latency: 40.428 ms | IPFS Storage Time: 38.705 ms | Fog Processing Time: 39.318 ms | Throughput: 0.0055 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:19:31.830Z | TxHash: 0x3560b2811009e4ddf36554453f238a689810e25b614079ac263d7b1e16a17793 | CID: QmSoFoPrW88XconQvD6rT86dDUGh8iwgKaDCFVQ1XAjeze | Latency: 64.744 ms | IPFS Storage Time: 55.11 ms | Fog Processing Time: 55.971 ms | Throughput: 0.0054 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:19:48.706Z | TxHash: 0xf05c0b944d0b9351d0a4f26383626f385ecf988d5345a37c57151e96aaa9561c | CID: QmdYj4sH6PbnxEd8xkZnvErrParvLQzbkL4nk7YnL7iEDd | Latency: 98.455 ms | IPFS Storage Time: 96.363 ms | Fog Processing Time: 96.93 ms | Throughput: 0.0055 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:19:51.257Z | TxHash: 0x7c603c30c75b030565752fe89248c628cd3e94baa6fd935763d6b29b90d640ce | CID: QmX4jFRAgCQy5dJH86dX7qdsb2GJRys8rjQSeUkixqiNQR | Latency: 29.976 ms | IPFS Storage Time: 28.456 ms | Fog Processing Time: 29.03 ms | Throughput: 0.0056 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:20:20.226Z | TxHash: 0xf2d8ee8692cd6ed54265150e76aef34c179f95e5df04c1143cf205d7d0ad42a2 | CID: QmWjtVCsUyX6enVkjMKNpo72K4H5Sfyi1NagTNUEkope2j | Latency: 59.76 ms | IPFS Storage Time: 57.412 ms | Fog Processing Time: 57.968 ms | Throughput: 0.0056 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:29:21.250Z | TxHash: 0x5b241fb964cb996ea8041f39a998bc822966b58ae11b5de96a87f3d1aa85da97 | CID: QmXhTp7wRG5zpZBbeg7NSKM9HCC4JVHDeDioXsqyfuTeKs | Latency: 76.033 ms | IPFS Storage Time: 67 ms | Fog Processing Time: 74.633 ms | Throughput: 0.0055 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:29:45.613Z | TxHash: 0x2c729e70f131a4eeac547dc081eecc79433a21a84e4a14f37699a40d31668b6f | CID: QmVcc2tzeGD8QGiK17gMjQxbqHGHoJMXip9wuJ5Df6SThw | Latency: 50.376 ms | IPFS Storage Time: 48.798 ms | Fog Processing Time: 49.435 ms | Throughput: 0.0055 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:31:48.426Z | TxHash: 0x916ce564611e69e72e94019d77a44a3a7881eefba0ec81eb53fb746190626dc1 | CID: QmRoBHswazGcbCuYfcjUaHnoukMLzLYq1MwsuYxqj6ZNDr | Latency: 49.38 ms | IPFS Storage Time: 46.385 ms | Fog Processing Time: 47.205 ms | Throughput: 0.0056 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:32:11.036Z | TxHash: 0x76a2d133b864ac67fb6a9f4524e6c73ea8e8a409bc0699c0ce2ffc765fd8865b | CID: QmWA6MZeCemhWjcx869MXiwwMp2vvXeXKREC62yLjgwDDJ | Latency: 42.598 ms | IPFS Storage Time: 39.035 ms | Fog Processing Time: 40.241 ms | Throughput: 0.0056 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:32:36.493Z | TxHash: 0x9b75f7446faab5d6a2964cd6960ed75a6aa8475510e0754323936e10b400f76d | CID: QmXqRW3kj1z59DgRHwec2JpteZKFLzgUvaWHo7D7J9tkWn | Latency: 67.898 ms | IPFS Storage Time: 58.736 ms | Fog Processing Time: 59.34 ms | Throughput: 0.0057 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:32:55.014Z | TxHash: 0xaf92180bb9d0b738f6652dcc0595f78975fa1676676b83245d5afb8cde5432e8 | CID: QmU4Q1vmS8JXdvWfgN8McTLWRj1VQF2GnDA7r5nsxZQ6sh | Latency: 87.918 ms | IPFS Storage Time: 71.129 ms | Fog Processing Time: 79.287 ms | Throughput: 0.0057 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:33:39.127Z | TxHash: 0xeed90b90e58e81961a7e5ac6ac60e5fb9a5de1f441fcb0e13207a84b11889e82 | CID: QmaAH34WL2NiB8W6YH6rc4BXxAsdj2YKjty9hStBqcqEJY | Latency: 48.576 ms | IPFS Storage Time: 44.341 ms | Fog Processing Time: 45.055 ms | Throughput: 0.0058 TPS | Status: SUCCESS
Timestamp: 2026-09-17T11:34:09.019Z | TxHash: 0xbdd4cd91980424828b389d8d82d5d7c1da955a2870fcb681113e6afe8d991e60 | CID: QmX5Jg244WrSVShaBbZLq4eHgkwGXXFZNQrLnwSK8fpdy4 | Latency: 47.389 ms | IPFS Storage Time: 42.938 ms | Fog Processing Time: 43.583 ms | Throughput: 0.0058 TPS | Status: SUCCESS
